SPILL ID,LAT,LON,SPILL CAUSE,FILE,x,y,start_date,sm_surface,sm_rootzone,sm_profile,soil_water_infiltration_flux,vegetation_greenness_fraction,surface_temp,surface_pressure,SPILL_TYPE,SPILL_VOL,MATERIAL_SEWER_PIPE,AGE_SEWER_PIPE,DIAMETER_OF_SEWER
856920,38.09986,-122.25256,Root Intrusion,Rain,-13609092.727374125,4593542.302200996,2019-03-10 13:45:00,0.4323454797267914,0.4283763468265533,0.4519552290439606,1.1797994375228882e-05,0.9728630781173706,279.26400756835943,100080.3828125,Category 1,420,VCP,100.0,6.0
835326,38.328083,-121.557536,Other (specify below),Rain,-13531723.00960502,4625877.174844319,2017-01-12 18:50:00,0.4271988272666931,0.4184035956859589,0.4117303490638733,2.621114253997803e-05,0.9536661505699158,282.35906982421875,100790.578125,Category 2,80400, ,,
856376,33.71471,-116.26232,Natural Disaster,Rain,-12942262.260844626,3990558.576808786,2019-02-21 08:30:00,0.1345236599445343,0.13633379340171814,0.13633018732070926,3.3120159059762955e-07,0.9106153249740601,276.748046875,94035.8203125,Category 1,1195,TRUSS,36.0,12.0
831744,38.51186,-122.45992,Other (specify below),Rain,-13632175.936985018,4651988.961849404,2017-01-11 06:54:00,0.4364154636859894,0.4275734424591065,0.4152481257915497,0.0008234977722167969,0.9620132446289062,282.8431396484375,97550.1484375,Category 1,9000, ,,
830909,38.30703,-122.48277,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13634719.587349646,4622890.1115913335,2016-12-15 13:25:00,0.3303031623363495,0.3064665198326111,0.2993440330028534,9.578466415405272e-05,0.959426999092102,284.7251892089844,99417.265625,Category 1,2750, ,,
830922,38.32208,-122.48903,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13635416.44736201,4625025.362660282,2016-12-15 13:40:00,0.3123588263988495,0.2752165198326111,0.2693147361278534,0.00014770030975341797,0.959426999092102,284.3730773925781,98633.265625,Category 1,23750, ,,
830915,38.31589,-122.48799,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13635300.675091585,4624147.089462468,2016-12-15 13:47:00,0.3303031623363495,0.3064665198326111,0.2993440330028534,9.578466415405272e-05,0.959426999092102,284.7251892089844,99417.265625,Category 1,2660, ,,
856222,34.01418,-117.02154,Damage by Others Not Related to CS Construction/Maintenance (Specify Below),Rain,-13026778.244644696,4030706.2126452173,2019-02-16 00:00:00,0.3311508893966675,0.3355143666267395,0.33143502473831177,7.346272468566895e-05,0.9390555024147034,278.09957885742193,89728.7265625,Category 1,2500,HDPE,10.0,10.0
815219,38.687481,-121.173872,Other (specify below),Rain,-13489013.728489313,4677004.260410573,2015-05-02 05:45:00,0.17274807399999995,0.22497560100000005,0.241841584,0.0,0.933519781,292.7514343,98552.03125,Category 3,10, ,,6.0
831726,38.394778,-120.81655,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13449236.825400075,4635345.796580037,2017-01-11 00:00:00,0.3891039192676544,0.3763097524642944,0.3527082502841949,0.00041663646697998047,0.9681219458580016,281.10711669921875,97834.90625,Category 1,33000, ,,
831629,37.386632,-122.166046,Debris-General,Rain,-13599462.032947635,4493136.198619634,2017-01-08 00:00:00,0.3728132247924805,0.3725264668464661,0.35056477785110474,7.274746894836426e-05,0.9604021310806274,286.0052490234375,99364.578125,Category 1,53715, ,,
830951,38.34397,-122.50967,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13637714.081651986,4628131.84488285,2016-12-15 13:00:00,0.3257865607738495,0.2898649573326111,0.2831086814403534,0.00017899274826049805,0.961624264717102,284.4992370605469,98641.265625,Category 1,1000, ,,
831820,38.49952,-121.51866,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13527395.35308094,4650233.560965085,2017-01-11 10:00:00,0.4105896055698395,0.3720759749412537,0.3727836012840271,0.00044095516204833984,0.9522424936294556,283.4143981933594,101257.90625,Category 1,4950, ,,
830860,37.94953,-122.55969,Other (specify below),Rain,-13643282.282581465,4572298.545880507,2016-12-15 12:15:00,0.3397025763988495,0.3252653479576111,0.3092317283153534,3.6090612411499023e-05,0.961624264717102,285.4497985839844,100273.265625,Category 1,13440, ,60.0,6.0
830754,41.760064,-124.215981,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13827659.753306946,5125105.68047169,2016-12-14 00:00:00,0.4637155830860138,0.4878085553646088,0.4766407012939453,1.560896635055542e-05,0.9817773699760436,280.33258056640625,99843.828125,Category 1,3000, ,,
856670,38.3444,-122.50988,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13637737.45874505,4628192.87700337,2019-02-26 10:10:00,0.4097748100757599,0.4092594385147095,0.3981322646141052,0.0005939006805419923,0.9718934297561646,283.5680236816406,98881.0,Category 1,95409, ,,
831813,38.34938,-120.77484,Other (specify below),Rain,-13444593.689439088,4628899.7405186985,2017-01-11 00:00:00,0.3950853645801544,0.34676873683929443,0.36198559403419495,0.0004048347473144531,0.9681219458580016,279.81353759765625,96122.90625,Category 1,1, ,,
831672,38.8163,-122.56471,"Rainfall Exceeded Design, I and I (Separate CS Only)",Rain,-13643841.106425244,4695392.178716307,2017-01-08 07:59:00,0.34559565782546997,0.3540695309638977,0.3424456417560577,6.192922592163086e-05,0.961653769016266,273.30355834960943,96118.984375,Category 1,9775, ,,
856146,37.83212,-122.53694,Flow Exceeded Capacity (Separate CS Only),Rain,-13640749.764165916,4555737.069389624,2019-02-13 12:00:00,0.4306176602840424,0.3895747661590576,0.3664282858371735,0.001194000244140625,0.9705387353897096,281.90032958984375,99866.6015625,Category 1,250, ,,
